stock_id,ArticleTitle,ArticleText,ArticleCreateTime
1102,[情報] 1102亞泥 現金股利2.3元,"https://mops.twse.com.tw/mops/web/t05sr01_1

1. 董事會決議日期：112/03/07
2. 股利所屬年(季)度：111年 第4季
3. 股利所屬期間：111/10/01 至 111/12/31
4. 股東配發內容：
　
(1)盈餘分配之現金股利(元/股)：2.30000000

　(2)法定盈餘公積發放之現金(元/股)：0
　(3)資本公積發放之現金(元/股)：0
　(4)股東配發之現金(股利)總金額(元)：8,155,633,381
　(5)盈餘轉增資配股(元/股)：0
　(6)法定盈餘公積轉增資配股(元/股)：0
　(7)資本公積轉增資配股(元/股)：0
　(8)股東配股總股數(股)：0
5. 其他應敘明事項：
1.如因除息基準日前依證交法第28條之2及
其他法令規定，而影響流通在外股數時，擬
由本次董事會授權董事長依本次盈餘分配案
決議之現金股利之金額，按除息基準日實際
流通在外股數，調整股東配息率。
2.擬由本次董事會授權董事長另訂定除息基準日分配之。
6. 普通股每股面額欄位：新台幣10.0000元",2026-03-07
1102,Re: [標的] 亞泥1102,": 所以傻多套柱小弟再加碼買 1張，今日交易如下

: 
https://imgur.com/z9BNd1e.jpg

上次小弟46.3買入
經過大盤一周下跌，決定停損，反手賣出三張
交易如下圖

https://imgur.com/1WS8yvI.jpg

對於跟著小弟買進的板友致上歉意
萬分抱歉

: 總持有 6張，成本如圖(因為有轉不同證券公司，所以最後用EXCEL管理)

: 
https://imgur.com/zcS8gQl.jpg

: 小弟程度差，只能慢慢磨，用很長的時間換點便當錢",2026-08-13
1102,Re: [其他] 亞泥(1102)開獎 股利3.55元,"https://i.imgur.com/35Mutm8.jpg

https://i.imgur.com/ZBe2cK3.jpg

看了這兩家的本益河流圖

亞泥還在低基期

明天還不爆噴！",2026-03-25
1102,[其他] 亞泥(1102)開獎 股利3.55元,"1. 董事會擬議日期：110/03/25
2. 股利所屬年(季)度：109年 年度
3. 股利所屬期間：109/01/01 至 109/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：3.55000000
　(2)法定盈餘公積發放之現金(元/股)：0
　(3)資本公積發放之現金(元/股)：0
　(4)股東配發之現金(股利)總金額(元)：11,933,137,553
　(5)盈餘轉增資配股(元/股)：0
　(6)法定盈餘公積轉增資配股(元/股)：0
　(7)資本公積轉增資配股(元/股)：0
　(8)股東配股總股數(股)：0
5. 其他應敘明事項：
1.如因除息基準日前依證交法第28條之2及
其他法令規定，而影響流通在外股數時，擬
由本次董事會授權董事長依本次盈餘分配案
決議之現金股利之金額，按除息基準日實際
流通在外股數，調整股東配息率。
2.擬由本次董事會授權董事長於股東常會
通過後，另訂定除息基準日分配之。
6. 普通股每股面額欄位：新台幣10.0000元",2026-03-25
1102,Re: [標的]  1101 台泥 & 1102亞泥,"依據
前資誠會計師事務所所長寫的書提到

公司應收帳款維持在60天內較佳
不宜超過90天

觀察了一下板上的績優股 台泥

https://i.imgur.com/PTS9PGb.jpg

應收帳款近幾年明顯偏高
甚至超過100天

這樣公司是否財務上會有問題呢？
例如可能的呆帳

我相信大家直覺一定覺得台泥沒問題
但基本財報資料確實值得注意

僅提供個人意見
期待有財報大神開示

感謝",2026-02-02
1102,Re: [標的] 1102亞泥今天怎跌這麼大一根？,"※ 引述《natyshow (黑犀牛橘子)》之銘言：

: 李佛摩有說過，所謂的姊妹股現象（不知道可以去翻他的書）

: 你既然要做亞泥，水泥相關股票你有沒有在注意

: 至少有三支股票你要連動跟著亞泥一起看

: 1. 台泥

: 2. 亞泥中國

: 3. 海螺水泥

感謝你提「姊妹股現象」
小弟對李佛摩研究比較淺沒聽過這個，已經發10000p的紅包給你

另外要問的是

: 拿今天7月16日來說

: 台泥跌2.41%

台泥 1101
台灣上市

: 亞泥中國跌2.56%

亞洲水泥（中國） (0743.HK)
香港上市

: 海螺水泥跌3.02%

上網查了，海螺水泥有兩個代號
海螺水泥 600585
海螺水泥 (0914.HK)
前者是在中國上市，後者是在香港上市
要以哪一個做為判斷的依據呢？

另，亞泥的持有17.46的  山水水泥 (0691.HK)也是在香港上市
根據亞泥的財報，亞泥中國的獲利占了亞泥相當高的比重
請問在亞泥近年不斷的多角化經營下
亞泥在台灣的經營比重是否將越趨於邊緣化呢？

: 所以亞泥跌2.16%，一點也不意外

: 相對還是比較強勢，我不知道有什麼好擔心的？

: 至於為什麼台泥、亞泥中國或海螺水泥會跌

: Google一下都有新聞資訊的，自行解讀判斷...",2026-07-16
1103,[情報] 1103 違約交割,"標題：1103 違約交割

來源：臺灣證券交易所、證券櫃檯買賣中心

網址：

https://www.twse.com.tw/zh/announcement/bfigtu.html

https://www.tpex.org.tw/zh-tw/announce/market/default.html

內文：

上市 證券商申報投資人違約金額
申報日期  買進、賣出合計總金額  買進、賣出相抵後金額
114/11/03           
35,295,469             6,556,883

上櫃、興櫃 證券商申報投資人違約金額
申報日期  類別  買進、賣出合計總金額  買進、賣出相抵後金額
114/11/03 上櫃            
19,171,395             1,759,195

114/11/03 興櫃                     0                     0",2026-11-03
1103,[情報] SCFI 20231103 1067.88 +55.28(+5.46%),"1. 標題：SCFI 20231103 1067.8 +55.28(+5.46%)

2. 來源：上海航運交易所

3. 網址：
https://www.sse.net.cn/index/singleIndex?indexType=scfi

4. 內文：
https://i.imgur.com/m9XOwvp.jpg

心得：YU浸水桶，只能在檢舉板跳樑輸出
      馬士基宣布裁員跳水16%；ZIM目前也持續創新潛水紀錄
　　　前一波在阿榮小小領到便當錢 
https://i.imgur.com/EQ919As.jpg

      現在113甜甜價，是否又是貨櫃禮包？",2026-11-03
1104,[情報] 1104 違約交割,"標題：1104 違約交割

來源：臺灣證券交易所、證券櫃檯買賣中心

網址：

https://www.twse.com.tw/zh/announcement/bfigtu.html

https://www.tpex.org.tw/zh-tw/announce/market/default.html

內文：

上市 證券商申報投資人違約金額
申報日期  買進、賣出合計總金額  買進、賣出相抵後金額
114/11/04            
3,443,100             3,196,300

上櫃、興櫃 證券商申報投資人違約金額
申報日期  類別  買進、賣出合計總金額  買進、賣出相抵後金額
114/11/04 上櫃                
18,200                18,200

114/11/04 興櫃                     0                     0",2026-11-04
1108,[情報] SCFI 1108 指數 2331.58(+28.14),"1. 標題：SCFI & CCFI 指數

2. 來源：上海航運交易所

3. 網址：
https://www.sse.net.cn/index/singleIndex?indexType=scfi

1108 SCFI 指數 2331.58  (+28.14)
1101 SCFI 指數 2303.44

1108 CCFI 指數 1388.22  (+20.68)
1101 CCFI 指數 1367.54

查了一下 好像沒人po囉",2026-11-08
1109,[情報] 1109信大：董事長個人事務與公司營運無關,"https://mopsov.twse.com.tw/mops/web/t05sr01_1

1.事實發生日:114/04/16
2.公司名稱:信大水泥股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:鏡周刊、三立News、奇摩新聞等
6.報導內容:遭控飆罵太太霸凌兒女　
楊智雄：家有惡妻孽子很無奈。
7.發生緣由:114/04/16相關媒體報導
本公司董事長私人新聞；
本公司特此澄清說明，概與本公司業務無關；
本公司目前營運及財務一切正常，不受影響。

起因是這篇報導

https://i.imgur.com/VKlB3mE.jpeg",2026-04-16
1109,[情報] 1109 信大 112年 股利 1.2,"標題：1109 信大 112年 股利

來源：公開資訊觀測站

網址：
https://mops.twse.com.tw/mops/web/t146sb05

內文：

1. 董事會擬議日期：113/03/13
2. 股利所屬年(季)度：112年 年度
3. 股利所屬期間：112/01/01 至 112/12/31
4. 股東配發內容：
　(1)盈餘分配之現金股利(元/股)：1.20000000
　(2)法定盈餘公積發放之現金(元/股)：0
　(3)資本公積發放之現金(元/股)：0
　(4)股東配發之現金(股利)總金額(元)：409,390,642
　(5)盈餘轉增資配股(元/股)：0
　(6)法定盈餘公積轉增資配股(元/股)：0
　(7)資本公積轉增資配股(元/股)：0
　(8)股東配股總股數(股)：0
5. 其他應敘明事項：
無
6. 普通股每股面額欄位：新台幣10.0000元",2026-03-13
1109,[其他] 1109 信大開獎,"https://i.imgur.com/S7AuyJR.jpg

西進水泥三劍客之一。殖利率大概7%；配息率大概五成，略遜色於1101和1102。

但這隻一直默默在墊高，只是量真的很少。

明天電梯怎麼走？
-----
Sent from JPTT on my iPhone",2026-03-30
1109,Re: [標的] 1109 信大 多,今天盤中目標價已到設定的20，恭禧有買的版友賺錢，這檔以後不在追蹤，謝謝。,2026-12-30
1110,[情報] 1110 違約交割,"標題：1110 違約交割

來源：臺灣證券交易所、證券櫃檯買賣中心

網址：

https://www.twse.com.tw/zh/announcement/bfigtu.html

https://www.tpex.org.tw/zh-tw/announce/market/default.html

內文：

上市 證券商申報投資人違約金額
申報日期  買進、賣出合計總金額  買進、賣出相抵後金額
114/11/10         
   8,302,087   
            633,489

上櫃、興櫃 證券商申報投資人違約金額
申報日期  類別  買進、賣出合計總金額  買進、賣出相抵後金額
114/11/10 上櫃               
656,550               209,550

114/11/10 興櫃                     0                     0",2026-11-10
1110,[情報] 1110.TW 東泥重訊-台電電塔倒塌意外說明,"1. 標題： 東泥針對4/1工安意外之說明

2. 來源： 公開資訊觀測站                              (公司名、網站名)

3. 網址： 
https://mops.twse.com.tw/mops/web/t146sb05

4. 內文：

1.事實發生日:111/04/01
2.公司名稱:東南水泥股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:今日下午
本公司包商拆除廠房時不慎導致水泥儲倉撞擊台電電塔造成

電塔倒塌，
沒有造成人員傷亡，目前對本公司財務業務不受影響。

6.因應措施:本公司會負起監督承包商責任,避免工安發生。
7.其他應敘明事項:無。",2026-04-01
1201,[情報] 1201 味全 股東會紀念品,"標題：1201 味全 股東會紀念品

來源：公開資訊觀測站

網址：
https://mopsov.twse.com.tw/mops/web/t146sb10

內文：

＊本次股東常會紀念品為：
全家企業禮贈卡(林鳳營全脂鮮乳338ML)

(一)本公司股東會紀念品發放原則:
持股未滿1000股之股東，除股東親自出席股東會或以電子方式行使表決權者得領取外，本公
司將不予發放紀念品。

發芽馬鈴薯都可以吃了，沒人會抵制味全了吧",2026-04-27
1201,[情報] 1201 違約交割,"標題：1201 違約交割

來源：臺灣證券交易所、證券櫃檯買賣中心

網址：

https://www.twse.com.tw/zh/announcement/bfigtu.html

https://www.tpex.org.tw/zh-tw/announce/market/default.html

內文：

上市 證券商申報投資人違約金額
申報日期  買進、賣出合計總金額  買進、賣出相抵後金額
114/12/01            
7,543,924               512,650

上櫃、興櫃 證券商申報投資人違約金額
申報日期  類別  買進、賣出合計總金額  買進、賣出相抵後金額
114/12/01 上櫃             
9,475,200               454,600

114/12/01 興櫃                     
0                     0",2026-12-01
1201,[情報] SCFI 20231201 1010.81+17.6(+1.77%）,"1. 標題： SCFI 20231201  1010.81+17.6(+1.77%）

2. 來源：上海航運交易所

3. 網址：
https://www.sse.net.cn/index/singleIndex?indexType=scfi

4. 內文：從我上次公開102.5融資加碼長榮多單 叫恐慌水鬼們跟我對做
恐慌仔就越來越少了！ 都被打到落荒而逃

明年航運超級大復甦

題材 虧轉盈
長榮是體質更好 賺錢變更大賺！

附上人權圖
下次也就是明年長榮250$

我在發文
珍重再見 水手們我只示範一次在地板融資喔！

加油好嗎！

https://i.imgur.com/Ua0Hrn4.jpg

https://i.imgur.com/8aM14RP.jpg

https://i.imgur.com/5NY7Ntc.jpg",2026-12-01
1203,[情報] 1203 味王 股東會紀念品,"標題：1203 味王 股東會紀念品

來源：公開資訊觀測站

網址：
https://mopsov.twse.com.tw/mops/web/t146sb10

內文：

＊本次股東常會紀念品為：
王子杯麵2杯

(一)本公司股東會紀念品發放原則:

股東持股不限股數，均予發放紀念品。",2026-04-24
1203,[情報] 1203 違約交割,"標題：1203 違約交割

來源：臺灣證券交易所、證券櫃檯買賣中心

網址：

https://www.twse.com.tw/zh/announcement/bfigtu.html

https://www.tpex.org.tw/zh-tw/announce/market/default.html

內文：

上市 證券商申報投資人違約金額
申報日期  買進、賣出合計總金額  買進、賣出相抵後金額
114/12/03            
6,613,950               
953,950

上櫃、興櫃 證券商申報投資人違約金額
申報日期  類別  買進、賣出合計總金額  買進、賣出相抵後金額
114/12/03 上櫃            
12,604,700               353,500

114/12/03 興櫃                     0                     0",2026-12-03
1203,[情報] 1203 SCFI指數 4727.06（新高）,"1203 本週SCFI指數

上週 4601.97
本週 4727.06

上漲 125.09

http://i.imgur.com/TzkHFaj.jpg

來源： 
https://www.sse.net.cn/index/singleIndex?indexType=scfi

說好的運價砍半？",2026-12-03
1210,Re: [心得] 大成1210 低歌離席,"※ 引述《percyiverson (percyiverson)》之銘言：

: 
https://i.imgur.com/oUbcwIP.jpg

: 難得看到主要存股標的

: 個人的存股原則：

: 1. 靠近十年線的時候接，從過去42元開始買，後來有跌就繼續買，最低買在40元

: 2.一年可以得到的現金股利+股票股利，增加的速度也還可以接受

: 3.繼續一張不賣，今年目標50張

: 這是購買兩年來的結果，中間股利也都有回填了，算是不錯的存股標的，給有興趣的人

參

: 考。

https://i.imgur.com/FGJfRc9.jpg

各位好！
跟各位分享一下存股的進度，3月到現在從45張存到了53張，超前了今年設下的目標
今天盤中拉了一根大紅K，除息後一週內就填息完成，真的很厲害！
還沒走弱前都不會賣，給大家參考！",2026-07-17
1210,Re: [心得] 大成1210 低歌離席,"https://i.imgur.com/oUbcwIP.jpg

難得看到主要存股標的

個人的存股原則：

1. 靠近十年線的時候接，從過去42元開始買，後來有跌就繼續買，最低買在40元

2.一年可以得到的現金股利+股票股利，增加的速度也還可以接受

3.繼續一張不賣，今年目標50張

這是購買兩年來的結果，中間股利也都有回填了，算是不錯的存股標的，給有興趣的人參
考。",2026-03-01
1210,[心得] 大成1210 低歌離席,"先附上

https://i.imgur.com/0DFLWxQ.jpg

買入日期111/2/14
賣出日期112/3/1
套了一年多一點
一張不賣 奇蹟自來
中間跌到最低有39
今日開高直接全部出場
後面讓高手玩
簡單說一下自己的操作心得

1.盤中急漲不要買
（若身上有且有賺則出場 好比今日）

2.盤中急跌不要賣 視手上資金可加碼

3.能漲多高是市場決定 不是自己的信仰

該走就走了

4.買的時候就設定好這把獲利虧損

5.不要一次把所有資金投下去
我這六張分了四次買 大約跌5-10%左右加碼

祝各位操作順利",2026-03-01
1210,[情報] 1210 SCFI指數,"1. 標題：1210 SCFI指數

2. 來源：SCFI運價指數/上海航運交易所                               (公司名、網站名)

3. 網址：
https://www.sse.net.cn/index/singleIndex?indexType=scfi
                               (請善用縮網址工具)

4. 內文：

https://imgur.com/RsU53na.jpg

上期
2021-12-03  4727.06

本期
2021-12-10  4810.98

與上期比漲 83.92

為什麼又創新高了??

有誰可以解釋一下嗎",2026-12-10
